notes	Updated Sep 2017 (notes).  Botanical library available to all researchers. Library includes over 5000 volumes (books and monographs), 10000 reprints, collections of archives and manuscripts, seed catalogs, photographs. Specialty: all groups worldwide with greatest strength in tropical Africa. 633 specimens incorporated into Conservatoire Botanique National de Mascarin (Mayotte) (MAO) in 2006.
dateModified	2021-10-12
irn	126866
organization	University of West Indies, St. Augustine Campus, Trinidad and Tobago
code	TRIN
division	Faculty of Science and Technology
department	Department of Life Sciences
cites	
specimenTotal	50468
currentStatus	Active
dateFounded	1818
taxonomicCoverage	All groups; endangered species
geography	Trinidad and Tobago, West Indies, Guyana, and Surinam
address	{'physicalStreet': 'St. Augustine is 13 km east of Port of Spain; Sir Frank Stockdale Building.', 'physicalCity': 'St. Augustine', 'physicalState': '', 'physicalZipCode': '', 'physicalCountry': 'Trinidad', 'postalStreet': '', 'postalCity': 'St. Augustine', 'postalState': '', 'postalZipCode': '', 'postalCountry': 'Trinidad'}
contact	{'phone': '[1] 868 224-3704 or (1) 868 662-2002 Ext. 83326\n84499', 'email': 'drjfranciscomorales@gmail.com', 'webUrl': 'http://sta.uwi.edu/herbarium/'}
location	{'lat': 10.641701, 'lon': -61.401108}
collectionsSummary	{'numAlgae': 0, 'numAlgaeDatabased': 0, 'numAlgaeImaged': 0, 'numBryos': 0, 'numBryosDatabased': 0, 'numBryosImaged': 0, 'numFungi': 0, 'numFungiDatabased': 0, 'numFungiImaged': 0, 'numPteridos': 0, 'numPteridosDatabased': 0, 'numPteridosImaged': 0, 'numSeedPl': 0, 'numSeedPlDatabased': 0, 'numSeedPlImaged': 0}
incorporatedHerbaria	[]
importantCollectors	['W. E. Broadway, E. E. Cheesman Morales']
notes	Updated Oct 2021 (website url, approximate coordinates added).
dateModified	2021-10-18
irn	126840
organization	University of Tennessee
code	TENN
division	
department	Department of Ecology and Evolutionary Biology
cites	US 144A
specimenTotal	649000
currentStatus	Active
dateFounded	1888
taxonomicCoverage	Vascular plants; fungi mostly Hymenomycetes; bryophytes and pteridophytes worldwide
geography	Tennessee, southern Appalachians, Great Smoky Mountain National Park, southeastern U.S., Mexico, and Guatemala; worldwide, Mts., Pacific Northwest, China, Russia, New Zealand
address	{'physicalStreet': 'Temple Hall 1818 Andy Holt Ave.', 'physicalCity': 'Knoxville', 'physicalState': 'Tennessee', 'physicalZipCode': '37996-2800', 'physicalCountry': 'U.S.A.', 'postalStreet': 'Temple Hall 1818 Andy Holt Ave.', 'postalCity': 'Knoxville', 'postalState': 'Tennessee', 'postalZipCode': '37996-2800', 'postalCountry': 'U.S.A.'}
contact	{'phone': '[1] 865 974 6213', 'email': 'molive18@utk.edu', 'webUrl': 'http://herbarium.utk.edu/'}
location	{'lat': 35.952387, 'lon': -83.931839}
collectionsSummary	{'numAlgae': 3000, 'numAlgaeDatabased': 3000, 'numAlgaeImaged': 0, 'numBryos': 183000, 'numBryosDatabased': 97000, 'numBryosImaged': 96600, 'numFungi': 82000, 'numFungiDatabased': 80300, 'numFungiImaged': 23600, 'numPteridos': 15200, 'numPteridosDatabased': 10300, 'numPteridosImaged': 10200, 'numSeedPl': 365800, 'numSeedPlDatabased': 230000, 'numSeedPlImaged': 228000}
incorporatedHerbaria	['Selected specimens from MEM (2000)']
importantCollectors	['L. R. Hesler', 'M. L. Hicks', 'Z. Iwatsuki and the Hattori Botanical Laboratory', 'R. H. Petersen', 'A. J. Sharp', 'G. Zodda']
notes	The original herbarium was destroyed by fire in 1934. <br/>Specimen data are available online through SERNEC (http://sernecportal.org), Mycology Collections Portal (http://mycoportal.org), Consortium of North American Bryophyte Herbaria (http://bryophyteportal.org), and Consortium of North American Lichen Herbaria (http://lichenportal.org).
dateModified	2021-10-22
irn	126550
organization	Université Laval
code	QFA
division	
department	
cites	
specimenTotal	637528
currentStatus	Active
dateFounded	1962
taxonomicCoverage	
geography	Mostly North America, especially Canada, Québec, and the Arctic.
address	{'physicalStreet': '1030 avenue de la Médecine', 'physicalCity': 'Québec', 'physicalState': 'Québec', 'physicalZipCode': 'G1V 0A6', 'physicalCountry': 'Canada', 'postalStreet': '1030 avenue de la Médecine, Pavillon Charles-Eugène Marchand, Room 0262', 'postalCity': 'Québec', 'postalState': 'Québec', 'postalZipCode': 'G1V 0A6', 'postalCountry': 'Canada'}
contact	{'phone': '[1] 418 656 2131 ext. 402544', 'email': 'herbier@herbier.ulaval.ca', 'webUrl': 'http://www.herbier.ulaval.ca'}
location	{'lat': 46.77743, 'lon': -71.2736}
collectionsSummary	{'numAlgae': 15500, 'numAlgaeDatabased': 0, 'numAlgaeImaged': 0, 'numBryos': 101000, 'numBryosDatabased': 29000, 'numBryosImaged': 0, 'numFungi': 54500, 'numFungiDatabased': 29000, 'numFungiImaged': 0, 'numPteridos': 29000, 'numPteridosDatabased': 26214, 'numPteridosImaged': 2500, 'numSeedPl': 579000, 'numSeedPlDatabased': 210000, 'numSeedPlImaged': 8500}
incorporatedHerbaria	['LCU (in part', '12 000 specimens)  in 1971', 'LT (79 000 specimens) in 1962', 'QEF (18 306 specimens) in 1994', 'QFBE (15 000 specimens) in 2005', 'QFS (12 408 specimens) in 1968', 'QPH (16 104 specimens) in 1979', 'QSF (10 400 specimens) in 2003', 'QUC (11 000 specimens)', 'RIM (31 000 specimens)', 'SCFQ (10 600 specimens) in 2003', 'SFS (ca. 128 000 specimens) in 2005', 'ULF (20 200 specimens)', 'Blondeau, Marcel (28 000 specimens) in 2006', 'LeBlanc, Fabius (28 000 specimens) in 1976']
importantCollectors	['J.-P. Bernard', 'M. Blondeau', 'A. Cardinal', 'L. Cinq-Mars', 'A. Dutilly', 'R. Gauthier', 'M. Gauvreau', 'M. M. Grandtner', 'Père L.-M. Lalonde', 'F. Leblanc', 'G. Lemieux', 'E. Lepage', 'Fr. Marie-Anselme', 'G.-M. Olah', 'Fr. Rolland-Germain', 'C. Rousseau']
notes	
dateModified	2021-10-25
irn	126533
organization	Université de Montréal
code	MT
division	Institut de Recherche en Biologie Végétale
department	Centre sur la biodiversité
cites	CA-035
specimenTotal	730000
currentStatus	Active
dateFounded	1920
taxonomicCoverage	Bryophytes of Québec; Vascular plants
geography	Worldwide, especially Québec, Newfoundland, and Cuba
address	{'physicalStreet': '4101 Sherbrooke East', 'physicalCity': 'Montréal', 'physicalState': 'Québec', 'physicalZipCode': 'QC H1X 2B2', 'physicalCountry': 'Canada', 'postalStreet': '4101 Sherbrooke East', 'postalCity': 'Montréal', 'postalState': 'Québec', 'postalZipCode': 'QC H1X 2B2', 'postalCountry': 'Canada'}
contact	{'phone': '[1] 514 343 6111 ext. 82095', 'email': 'etienne.leveille-bourret@umontreal.ca', 'webUrl': 'http://www.irbv.umontreal.ca/recherche/collections/herbier-marie-victorin'}
location	{'lat': 45.558294, 'lon': -73.558103}
collectionsSummary	{'numAlgae': 0, 'numAlgaeDatabased': 0, 'numAlgaeImaged': 0, 'numBryos': 50000, 'numBryosDatabased': 0, 'numBryosImaged': 0, 'numFungi': 0, 'numFungiDatabased': 0, 'numFungiImaged': 0, 'numPteridos': 0, 'numPteridosDatabased': 0, 'numPteridosImaged': 0, 'numSeedPl': 688664, 'numSeedPlDatabased': 0, 'numSeedPlImaged': 0}
incorporatedHerbaria	['MTJB (50 000 specimens) in 1982', 'UQAM (10 000 specimens) in 1990', 'QPAR (10 000 specimens) in 1996', 'SFS (in part', '51 220 non-Québec specimens) in 2005', 'WAT (65 000 specimens) in 2012']
importantCollectors	['J. R. Beaudry', 'J. F. Calvert', 'J. G. Chmielewski', 'P. Dansereau', 'J. Dearness', 'F. H. Dupret', 'J. Kucyniak', 'E. Lepage', 'Fr. Lucien Lévesque', 'Fr. Marie-Victorin', 'J. K. Morton', 'M. Raymond', 'G. Ringius', 'Fr. Rolland-Germain', 'E. Rouleau', 'J. Rousseau', 'J. C. Semple', 'J. Venn']
notes	Macroalgae transferred to CANA in the 1980s. Fungi of J. Dearness on permanent loan to DAOM. MT lichens transferred to NBM in 1994. Specimens from WAT fully integrated into MT but should be cited as WAT. All correspondence related to loans and exchanges should be sent to MT.
dateModified	2021-10-25
irn	124891
organization	Instituto de Botánica Darwinion
code	SI
division	
department	
cites	AR 007
specimenTotal	749999
currentStatus	Active
dateFounded	1911
taxonomicCoverage	Vascular plants
geography	Worldwide, Argentina and neighboring countries, North and South America, and Europe
address	{'physicalStreet': 'Labardén 200', 'physicalCity': 'San Isidro', 'physicalState': 'Buenos Aires', 'physicalZipCode': 'B1642HYD', 'physicalCountry': 'Argentina', 'postalStreet': 'Casilla de Correo 22', 'postalCity': 'San Isidro', 'postalState': 'Buenos Aires', 'postalZipCode': 'B1642', 'postalCountry': 'Argentina'}
contact	{'phone': '[54] 11 4743 4800\n[54] 11 4747 4748 ext. 129\n130', 'email': 'asuarez@darwin.edu.ar\nmbelgrano@darwin.edu.ar', 'webUrl': 'http://www.darwin.edu.ar'}
location	{'lat': -34.4739, 'lon': -58.5083}
collectionsSummary	{'numAlgae': 0, 'numAlgaeDatabased': 0, 'numAlgaeImaged': 0, 'numBryos': 0, 'numBryosDatabased': 0, 'numBryosImaged': 0, 'numFungi': 0, 'numFungiDatabased': 0, 'numFungiImaged': 0, 'numPteridos': 0, 'numPteridosDatabased': 0, 'numPteridosImaged': 0, 'numSeedPl': 0, 'numSeedPlDatabased': 0, 'numSeedPlImaged': 0}
incorporatedHerbaria	['LPD']
importantCollectors	['M. Barros', 'O. Buchtien', 'A. Burkart', 'A. L. Cabrera', 'F. Felippone', 'E. Hassler', 'C. M. Hicken', 'P. Jörgensen', 'F. M. Rodríguez', 'T. Rojas', 'L. Sodiro', 'J. Steinbach', 'S. Venturi']
notes	Updated Jan 2018 (geocoordinates).  We are pleased to inform you that custom problems were solved by our Institution and therefore we can receive loans, safe and secure, at our traditional address. Finally, the shipment/s of botanical specimens should be sent by regular mail, i.e. not by private couriers (such as FedEx, DHL and so on).<br/> SI contains more than 700,000 specimens, including 6000 types, 2400 periodicals, 8500 books, and the updated checklist of vascular plants can be viewed on the SI web page.<br/>SI is part of Academia Nacional de Ciencias Exactas, Físicas y Naturales de Buenos Aires and Consejo Nacional de Investigaciones Científicas y Técnicas (CONICET).
dateModified	2021-10-29
irn	124000
organization	Auburn University Museum of Natural History
code	AUA
division	
department	Biological Sciences Department
cites	
specimenTotal	80000
currentStatus	Active
dateFounded	1867
taxonomicCoverage	Vascular plants, lichens, fungi, and bryophytes
geography	Alabama and southeastern U.S.
address	{'physicalStreet': '262 Biodiversity Learning Center381 Mell St.', 'physicalCity': 'Auburn', 'physicalState': 'Alabama', 'physicalZipCode': '', 'physicalCountry': 'U.S.A.', 'postalStreet': '101 Rouse Life Sciences Bldg.', 'postalCity': 'Auburn', 'postalState': 'Alabama', 'postalZipCode': '36849', 'postalCountry': 'U.S.A.'}
contact	{'phone': '[1] 334 844 1630', 'email': 'hansecj@auburn.edu', 'webUrl': 'http://aumnh.auburn.edu/research-collections/plants/'}
location	{'lat': 32.598881, 'lon': -85.483202}
collectionsSummary	{'numAlgae': 0, 'numAlgaeDatabased': 0, 'numAlgaeImaged': 0, 'numBryos': 0, 'numBryosDatabased': 0, 'numBryosImaged': 0, 'numFungi': 0, 'numFungiDatabased': 0, 'numFungiImaged': 0, 'numPteridos': 0, 'numPteridosDatabased': 0, 'numPteridosImaged': 0, 'numSeedPl': 0, 'numSeedPlDatabased': 0, 'numSeedPlImaged': 0}
incorporatedHerbaria	['SB (4500 specimens) in 1995.']
importantCollectors	['E. F. Andrews', 'A. W. Chapman', 'I. W. Clokey', 'B. L. Comeaux', 'J. D. Freeman', 'R. Kral', 'G. Morgan-Jones', 'W. Wolf']
notes	Updated Feb 2016  (general update): The Freeman Herbarium recently relocated (in 2013) to a new building that houses the consolidated collections of the Auburn University Museum of Natural History.  The herbarium is fully functional and available for specimen loans and exchanges.  As the official state herbarium of Alabama, the focus of our 80,000 plus specimens is primarily Alabama and the southeastern United States, although through active exchange our representative holdings are growing worldwide.The Freeman Herbarium also houses the herbarium of the Alabama Mushroom Society,
dateModified	2021-11-02
irn	126605
organization	University of Birmingham
code	BIRM
division	
department	Winterbourne House and Garden
cites	
specimenTotal	150000
currentStatus	Active
dateFounded	1882
taxonomicCoverage	
geography	Britain and Europe
address	{'physicalStreet': '58 Edgbaston Park Road', 'physicalCity': 'Birmingham', 'physicalState': 'West Midlands', 'physicalZipCode': 'B15 2RT', 'physicalCountry': 'U.K.', 'postalStreet': '58 Edgbaston Park Road', 'postalCity': 'Birmingham', 'postalState': 'West Midlands', 'postalZipCode': 'B15 2RT', 'postalCountry': 'U.K.'}
contact	{'phone': '[44] 121 414 8628', 'email': '', 'webUrl': 'https://www.winterbourne.org.uk/'}
location	{'lat': 52.45348, 'lon': -1.92487}
collectionsSummary	{'numAlgae': 0, 'numAlgaeDatabased': 0, 'numAlgaeImaged': 0, 'numBryos': 0, 'numBryosDatabased': 0, 'numBryosImaged': 0, 'numFungi': 0, 'numFungiDatabased': 0, 'numFungiImaged': 0, 'numPteridos': 0, 'numPteridosDatabased': 0, 'numPteridosImaged': 0, 'numSeedPl': 0, 'numSeedPlDatabased': 0, 'numSeedPlImaged': 0}
incorporatedHerbaria	['Part of BHM.']
importantCollectors	['A. Ley']
notes	The Herbarium is now cared for by Winterbourne House and Garden.  Access is restricted.  For enquiries please contact h.c.j.lockhart@bham.ac.uk.
dateModified	2021-11-02
irn	126504
organization	Christian-Albrechts-Universität zu Kiel
code	KIEL
division	Botanisches Institut und Botanischer Garten
department	
cites	
specimenTotal	90000
currentStatus	Active
dateFounded	ca. 1830
taxonomicCoverage	Bryophytes; lichens; algae; vascular plants
geography	Worldwide, especially northern Germany
address	{'physicalStreet': 'Am Botanischen Garten 1-9', 'physicalCity': 'Kiel', 'physicalState': 'Schleswig-Holstein', 'physicalZipCode': '24118', 'physicalCountry': 'Germany', 'postalStreet': 'Am Botanischen Garten 1-9', 'postalCity': 'Kiel', 'postalState': '', 'postalZipCode': 'D-24118', 'postalCountry': 'Germany'}
contact	{'phone': '', 'email': 'herbarium@bot.uni-kiel.de', 'webUrl': 'www.herbarium.uni-kiel.de'}
location	{'lat': 54.347092, 'lon': 10.11471}
collectionsSummary	{'numAlgae': 0, 'numAlgaeDatabased': 0, 'numAlgaeImaged': 0, 'numBryos': 0, 'numBryosDatabased': 0, 'numBryosImaged': 0, 'numFungi': 0, 'numFungiDatabased': 0, 'numFungiImaged': 0, 'numPteridos': 0, 'numPteridosDatabased': 0, 'numPteridosImaged': 0, 'numSeedPl': 0, 'numSeedPlDatabased': 0, 'numSeedPlImaged': 0}
incorporatedHerbaria	[]
importantCollectors	[]
notes	As of 2017, this record has not been updated in over 15 years.<br/>2019 record updated
dateModified	2021-11-04
irn	125039
organization	Karl-Franzens-Universität Graz
code	GZU
division	Institut für Biologie (Institute of Biology)
department	
cites	AT 012
specimenTotal	1200000
currentStatus	Active
dateFounded	1900
taxonomicCoverage	Phanerogams; fungi; lichens
geography	Worldwide, especially central, southern, and southeastern Europe, especially eastern Alps; Australia, New Zealand, Greenland, Karakorum, Himalayas and adjacent Tibetan area, Venezuela, Mexico and Costa Rica; central Europe, especially Austria
address	{'physicalStreet': '', 'physicalCity': 'Graz', 'physicalState': '', 'physicalZipCode': '', 'physicalCountry': 'Austria', 'postalStreet': 'Holteigasse 6', 'postalCity': 'Graz', 'postalState': '', 'postalZipCode': 'A-8010', 'postalCountry': 'Austria'}
contact	{'phone': '[43] 316 380 5646', 'email': '', 'webUrl': 'https://biologie.uni-graz.at'}
location	{'lat': 47.081249, 'lon': 15.459499}
collectionsSummary	{'numAlgae': 0, 'numAlgaeDatabased': 0, 'numAlgaeImaged': 0, 'numBryos': 0, 'numBryosDatabased': 0, 'numBryosImaged': 0, 'numFungi': 0, 'numFungiDatabased': 0, 'numFungiImaged': 0, 'numPteridos': 0, 'numPteridosDatabased': 0, 'numPteridosImaged': 0, 'numSeedPl': 0, 'numSeedPlDatabased': 0, 'numSeedPlImaged': 0}
incorporatedHerbaria	[]
importantCollectors	['P. Conrath', 'O. Degener', 'I. Degener', 'B. Dickoré', 'P. Döbbeler', 'A. C. Drescher', 'C. F. Ecklon', 'C. v. Ettingshausen', 'G. Evers', 'K. Fritsch', 'J. Gayer', 'J. Hafellner', 'D. H. Hoppe', 'R. Karl', 'J. Kemer', 'A. Kemer v. Marilaun', 'W. Maurer', 'H. Mayrhofer', 'H. Melzer', 'G. Miehe', 'S. Miehe', 'W. Möschl', 'C. G. D. Nees von Esenbeck', 'W. Obermayer', 'E. Palla', 'F. Petrak', 'H. Pittoni', 'J. Poelt', 'K. Rechinger', 'K. H. Rechinger', 'A. v. Rosthom', 'W. K. Rottensteiner (formerly Starmühler)', 'M. Salzmann', 'T. Schauer', 'C. Scheuer', 'K. Schittengruber', 'C. Schmarda', 'A. Schröppl', 'E. Schulz', 'J. Schwimmer', 'H. Teppner', 'K. Untchj', 'V. v. Voncina', 'N. Wallich', 'F. J. Widder', 'R. Wight', 'G. Zenker', 'C. L. P. Zeyher']
notes	Updated Feb 2021
dateModified	2021-11-05
irn	126461
organization	Università degli Studi di Cagliari
code	CAG
division	Sezione Botanica
department	Dipartimento di Scienze Della Vita e dell'Ambiente
cites	
specimenTotal	80000
currentStatus	Active
dateFounded	1866
taxonomicCoverage	Algae, Fungi, Lichenes, bryophytes, and vascular plants
geography	Sardinia, Corse, and other Mediterranean islands
address	"{'physicalStreet': '', 'physicalCity': 'Cagliari', 'physicalState': '', 'physicalZipCode': '', 'physicalCountry': 'Italy', 'postalStreet': ""Viale Sant'Ignazio da Laconi 13"", 'postalCity': 'Cagliari', 'postalState': '', 'postalZipCode': 'I-09123', 'postalCountry': 'Italy'}"
contact	{'phone': '[39] 070 6753532', 'email': 'herbariumcag@unica.it', 'webUrl': 'https://www.unica.it/unica/it/dip_scienzevitaamb_59.page'}
location	{'lat': 39.221241, 'lon': 9.1099}
collectionsSummary	{'numAlgae': 0, 'numAlgaeDatabased': 0, 'numAlgaeImaged': 0, 'numBryos': 0, 'numBryosDatabased': 0, 'numBryosImaged': 0, 'numFungi': 0, 'numFungiDatabased': 0, 'numFungiImaged': 0, 'numPteridos': 0, 'numPteridosDatabased': 0, 'numPteridosImaged': 0, 'numSeedPl': 0, 'numSeedPlDatabased': 0, 'numSeedPlImaged': 0}
incorporatedHerbaria	[]
importantCollectors	['P. Gennari', 'F. Cavara', 'S. Masala', 'G. Martinoli', 'R. Pampanini']
notes	Updated Nov 2021 (staff update). No loans of historical collections.
dateModified	2021-11-15
irn	125976
organization	Smithsonian Institution
code	US
division	NMNH, MRC-166
department	Department of Botany
cites	US 005
specimenTotal	5100000
currentStatus	Active
dateFounded	1848
taxonomicCoverage	All groups (except fungi)
geography	Worldwide with emphasis on neotropics, North America, Pacific Islands, Philippines, and Indian subcontinent
address	{'physicalStreet': '10th and Constitution, N.W.', 'physicalCity': 'Washington', 'physicalState': 'District of Columbia', 'physicalZipCode': '', 'physicalCountry': 'U.S.A.', 'postalStreet': 'P.O. Box 37012', 'postalCity': 'Washington', 'postalState': 'District of Columbia', 'postalZipCode': '20013-7012', 'postalCountry': 'U.S.A.'}
contact	{'phone': '[1] 202 633 0920', 'email': 'USNH@si.edu', 'webUrl': 'https://naturalhistory.si.edu/research/botany'}
location	{'lat': 38.891325, 'lon': -77.026108}
collectionsSummary	{'numAlgae': 244262, 'numAlgaeDatabased': 244000, 'numAlgaeImaged': 45660, 'numBryos': 5476, 'numBryosDatabased': 8821, 'numBryosImaged': 2085, 'numFungi': 117358, 'numFungiDatabased': 106427, 'numFungiImaged': 16269, 'numPteridos': 269359, 'numPteridosDatabased': 280000, 'numPteridosImaged': 266443, 'numSeedPl': 2202411, 'numSeedPlDatabased': 2242328, 'numSeedPlImaged': 1407799}
incorporatedHerbaria	['Part of LCU (Cyperaceae)', 'lichens of MO', 'part of NTS', 'types of USFS', 'part of GMS (types and G. J. Hollenberg collections)', 'part of Biltmore Herbarium', 'Beaudette Foundation Marine Herbarium', 'Mouillefarine Herbarium', 'cryptogams of Goucher College', 'LGO', 'USNC (28000 specimens)']
importantCollectors	['W. L. Abbott', 'A. Alfaro', 'H. A. Allard', 'Fr. G. Arsène', 'C. G. Baenitz', 'M. Bang', 'R. O. Belcher', 'B. Berlin', 'S. F. Blake', 'L. J. Brass', 'E. L. Braun', 'W. E. Broadway', 'O. Buchtien', 'W. M. Canby', 'A. W. Chapman', 'A. Chase', 'M. Clemens', 'O. F. Cook', 'F. V. Coville', 'J. Cuatrecasas', 'A. H. Curtiss', 'E. Y. Dawson', 'F. E. Drouet', 'A. Ducke', 'W. W. Eggleston', 'A. D. E. Elmer', 'A. W. Evans', 'W. D. Fleming', 'G. Forrest', 'F. R. Fosberg', 'M. H. Foslie', 'J. C. Frémont', 'H. G. Galeotti', 'A. F. M. Glaziou', 'E. A. Goldman', 'D. Griffiths', 'M. E. Hale', 'O. Haught', 'A. A. Heller', 'G. B. Hinton', 'A. S. Hitchcock', 'G. J. Hollenberg', 'A. Jahn, Jr.', 'M. E. Jones', 'W. A. Kellerman', 'E. P. Killip', 'G. Klug', 'W. N. Koelz', 'F. Lamson-Scribner', 'A. B. Langlois', 'J. B. Leiberg', 'E. C. Leonard', 'A. Mann', 'W. R. Maxon', 'F. A. McClure', 'E. A. Mearns', 'E. D. Merrill', 'J. T. Moggridge', 'C. T. Mohr', 'T. Morong', 'C. V. Morton', 'J. C. B. Mutis y Bosio', 'E. W. Nelson', 'C. R. Orcutt', 'E. C. A. Purpus', 'J. F. Rock', 'J. N. Rose', 'H. H. Rusby', 'P. A. Rydberg', 'W. E. Safford', 'J. H. Sandberg', 'F. R. R. Schlechter', 'R. E. Schultes', 'A. F. Skutch', 'A. C. Smith', 'H. H. Smith', 'J. D. Smith', 'L. B. Smith', 'L. A. Spetzman', 'P. C. Standley', 'E. S. Steele', 'W. N. Suksdorf', 'J. R. Swallen', 'W. R. Taylor', 'I. F. Tidestrom', 'A. Tonduz', 'G. R. Vasey', 'H. von Türckheim', 'E. H. Walker', 'L. F. Ward', 'S. Watson', 'I. L. Wiggins', 'H. Willey', 'T. A. Williams', 'E. O. Wooton', 'C. Wright']
notes	All requests should be sent to USNH@si.edu. Please use this address for parcel and courier delivery: Smithsonian Institution, NMNH, MRC-166, Department of Botany, West Loading Dock, 10th & Constitution Avenue, NW, Washington, District of Columbia 20560, U.S.A. US fungi transferred to BPI. US has collections from U.S. South Pacific Exploring Expedition (1838-1842), U.S. North Pacific Exploring Expedition (1853-1856), LaPlata Expedition (1853-1856), Mexican Boundary Survey (1854-1855), California Geological Survey (1860-1867), International Boundary Commission: U.S. and Mexico (1892-1894), Colombia Cinchona missions (1940-1945), Bureau of Science (Philippines), Harriman Alaskan Expedition, and Regnell Expeditions (Brazil).<br/>66% of the US National Herbarium collections have been digitized (roughly 2.5 million catalog records).<br/>33% have been imaged as well as digitized.
dateModified	2021-11-16
irn	125977
organization	Smithsonian Institution
code	USNC
division	
department	Paleobiology Department
cites	
specimenTotal	0
currentStatus	Permanently closed
dateFounded	1964
taxonomicCoverage	Non-articulate coralline algae
geography	Worldwide, especially of North Atlantic, Caribbean, and Hawaii
address	{'physicalStreet': '', 'physicalCity': 'Washington', 'physicalState': 'District of Columbia', 'physicalZipCode': '', 'physicalCountry': 'U.S.A.', 'postalStreet': '', 'postalCity': 'Washington', 'postalState': 'District of Columbia', 'postalZipCode': '20560-0001', 'postalCountry': 'U.S.A.'}
contact	{'phone': '', 'email': '', 'webUrl': ''}
location	{'lat': 0, 'lon': 0}
collectionsSummary	{'numAlgae': 0, 'numAlgaeDatabased': 0, 'numAlgaeImaged': 0, 'numBryos': 0, 'numBryosDatabased': 0, 'numBryosImaged': 0, 'numFungi': 0, 'numFungiDatabased': 0, 'numFungiImaged': 0, 'numPteridos': 0, 'numPteridosDatabased': 0, 'numPteridosImaged': 0, 'numSeedPl': 0, 'numSeedPlDatabased': 0, 'numSeedPlImaged': 0}
incorporatedHerbaria	['LGO (20 000 specimens).']
importantCollectors	['M. H. Foslie']
notes	Incorporated into US.
dateModified	2021-11-16
irn	126356
organization	Universidade Federal de Santa Catarina
code	FLOR
division	Centro de Ciências Biológicas
department	Departamento de Botânica
cites	
specimenTotal	65781
currentStatus	Active
dateFounded	1964
taxonomicCoverage	Vascular plants; marine benthic algae, diatoms; fungi
geography	Southern Brazilian; Santa Catarinan
address	{'physicalStreet': 'Campus Reitor João David Ferreira Lima - Trindade', 'physicalCity': 'Florianópolis', 'physicalState': 'Santa Catarina', 'physicalZipCode': '88040-970', 'physicalCountry': 'Brazil', 'postalStreet': 'Campus Reitor João David Ferreira Lima - Trindade', 'postalCity': 'Florianópolis', 'postalState': 'Santa Catarina', 'postalZipCode': '88040-970', 'postalCountry': 'Brazil'}
contact	{'phone': '[55] 48 3721 2905', 'email': 'herbarioflor.bot@contato.ufsc.br', 'webUrl': 'http://www.herbarioflor.ccb.ufsc.br/'}
location	{'lat': -27.602785, 'lon': -48.525299}
collectionsSummary	{'numAlgae': 1496, 'numAlgaeDatabased': 1496, 'numAlgaeImaged': 0, 'numBryos': 344, 'numBryosDatabased': 344, 'numBryosImaged': 2, 'numFungi': 9412, 'numFungiDatabased': 9412, 'numFungiImaged': 173, 'numPteridos': 2049, 'numPteridosDatabased': 2049, 'numPteridosImaged': 519, 'numSeedPl': 51190, 'numSeedPlDatabased': 51190, 'numSeedPlImaged': 12257}
incorporatedHerbaria	[]
importantCollectors	['A. Bresolin', 'G. Hatschbach', 'R. M. Klein', 'R. Reitz', 'L. B. Smith']
notes	
dateModified	2021-11-23
irn	126825
organization	St Andrews Botanic Garden
code	STA
division	
department	
cites	
specimenTotal	0
currentStatus	Active
dateFounded	1888
taxonomicCoverage	Vascular plants; algae; bryophytes
geography	Scotland; worldwide
address	{'physicalStreet': 'St. Andrews Botanic Garden Canongate', 'physicalCity': 'St. Andrews', 'physicalState': 'Scotland', 'physicalZipCode': '', 'physicalCountry': 'U.K.', 'postalStreet': 'St Andrews Botanic Garden Canongate', 'postalCity': 'St. Andrews, Fife', 'postalState': 'Scotland', 'postalZipCode': 'KY16 8RT', 'postalCountry': 'U.K.'}
contact	{'phone': '[44] 1334 476452', 'email': 'hwatkins@standrewsbotanic.org', 'webUrl': ''}
location	{'lat': 56.336795, 'lon': -2.816424}
collectionsSummary	{'numAlgae': 0, 'numAlgaeDatabased': 0, 'numAlgaeImaged': 0, 'numBryos': 0, 'numBryosDatabased': 0, 'numBryosImaged': 0, 'numFungi': 0, 'numFungiDatabased': 0, 'numFungiImaged': 0, 'numPteridos': 0, 'numPteridosDatabased': 0, 'numPteridosImaged': 0, 'numSeedPl': 0, 'numSeedPlDatabased': 0, 'numSeedPlImaged': 0}
incorporatedHerbaria	[]
importantCollectors	['M. Corstorphine', 'M. Gatty', 'G. T. West', 'W. Young: C. Howie']
notes	The exact number of specimens in the herbarium is unknown.  The collection is not databased. The estimate of holdings is 40,000 to 60,000.
dateModified	2021-11-23
irn	124464
organization	Herbarium der Eidgenössische Technische Hochschule Zürich
code	ZT
division	Plant Ecological Genetics
department	Institut for Integrative Biology
cites	CH 026
specimenTotal	2440000
currentStatus	Active
dateFounded	1859
taxonomicCoverage	Algae, fungi, and vascular plants
geography	Worldwide
address	{'physicalStreet': 'Universitätstrasse 16', 'physicalCity': 'Zürich', 'physicalState': '', 'physicalZipCode': '', 'physicalCountry': 'Switzerland', 'postalStreet': 'Universitätstrasse 16', 'postalCity': 'Zürich', 'postalState': '', 'postalZipCode': 'CH-8092', 'postalCountry': 'Switzerland'}
contact	{'phone': '', 'email': '', 'webUrl': 'https://www.herbarien.uzh.ch/en.html'}
location	{'lat': 47.37632, 'lon': 8.547752}
